tCodigoPedido;tItem;tTipoPedido;tCodigoProducto;tCodigoGrupo;tCodigoSubGrupo;tMoneda;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nRecargo;nDescuento;nPrecioOficial;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tObservacion;tCortesia;lImprime;tEstadoItem;tArea;lCombinacion;nCombinacion;lImprimeArea;tFacturado;tDocumento;lTransferido;tComanda;fregistro;tmozod;tusuariod;nInsumo;nGasto;nManoObra;nOrden;lCorte;tPosicion;fEnvio;nEnvio;tUnidadNegocio;tOferta;tAutorizaOferta;tSubalmacen;lRegistroVenta;fDiaContable;lAtendidoC;fAtendidoC;tUsuarioAtendio;lCantadoC;fCantadoC;lTipoEnvio;tGuiaTransporte;tCodigoEtiqueta;tCajaD;lNoCantado;tUsuarioAutorizaEnvio;tPerfilUsuarioAutoriza;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
2500055184;7;1;1840;14;1412;NULL;20,07751938;3,613953488;2,208527132;0;25,9;0;0;25,9;1;3,613953488;2,208527132;0;25,9;NULL;NULL;1;N;1;0;0;1;P;B00A12000004035;NULL;;14/07/2025 20:24;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 20:24:00.000;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 20:23:44.913;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055184;5;3;2620;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;3;3,76744186;2,302325581;0;27;NULL;NULL;1;N;3;0;0;1;P;B00A12000004035;NULL;;14/07/2025 19:59;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:58:40.380;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:58:40.377;0;NULL;NULL;15;0;;;0;0;NULL
2500055184;4;1;2141;14;1410;NULL;27,05426357;4,869767442;2,975968992;0;34,9;0;0;34,9;1;4,869767442;2,975968992;0;34,9;NULL;NULL;1;N;6;0;0;1;P;B00A12000004035;NULL;;14/07/2025 19:56;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:58:40.380;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:58:40.377;0;NULL;NULL;15;0;;;0;0;NULL
2500055184;2;3;2149;14;1407;NULL;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;1;4,172093023;2,549612403;0;29,9;NULL;NULL;1;N;6;0;0;1;P;B00A12000004035;NULL;;14/07/2025 19:58;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:58:40.380;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:58:40.377;0;NULL;NULL;15;0;;;0;0;NULL
2500055184;1;3;2145;14;1410;NULL;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;1;4,172093023;2,549612403;0;29,9;NULL;NULL;1;N;6;0;0;1;P;B00A12000004035;NULL;;14/07/2025 19:56;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:58:40.380;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:58:40.377;0;NULL;NULL;15;0;;;0;0;NULL
2500055183;5;1;213;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000004039;NULL;;14/07/2025 20:39;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 20:39:05.897;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 20:39:05.890;0;NULL;NULL;15;0;;;0;0;NULL
2500055183;4;1;1969;6;609;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;S/H;NULL;1;N;3;0;0;1;P;B00A12000004039;NULL;;14/07/2025 20:39;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 20:39:05.897;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 20:39:05.890;0;NULL;NULL;15;0;;;0;0;NULL
2500055183;3;1;180;14;1412;NULL;19,30232558;3,474418605;2,123255814;0;24,9;0;0;24,9;1;3,474418605;2,123255814;0;24,9;SINMAYONESA;NULL;1;N;1;0;0;1;P;B00A12000004039;NULL;;14/07/2025 20:39;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 20:39:05.897;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 20:39:05.890;0;NULL;NULL;15;0;;;0;0;NULL
2500055183;2;1;99;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000004039;NULL;;14/07/2025 20:39;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 20:39:05.897;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 20:39:05.890;0;NULL;NULL;15;0;;;0;0;NULL
2500055183;1;1;143;14;1410;NULL;8,449612403;1,520930233;0,929457364;0;10,9;0;0;10,9;1;1,520930233;0,929457364;0;10,9;NULL;NULL;1;N;2;0;0;1;P;B00A12000004039;NULL;;14/07/2025 20:39;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 20:39:05.897;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 20:39:05.890;0;NULL;NULL;15;0;;;0;0;NULL
2500055182;2;3;406;4;416;NULL;18,60465116;3,348837209;2,046511628;0;24;0;8;32;1;3,348837209;2,046511628;0;24;NULL;;1;N;2;0;0;1;P;B00101000152007;NULL;;14/07/2025 19:51;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:51:17.197;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:51:17.187;0;NULL;NULL;11;0;;;0;0;NULL
2500055182;1;3;468;4;416;NULL;18,60465116;3,348837209;2,046511628;0;24;0;8;32;1;3,348837209;2,046511628;0;24;NULL;;1;N;5;0;0;1;P;B00101000152007;NULL;;14/07/2025 19:51;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:51:17.197;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:51:17.187;0;NULL;NULL;11;0;;;0;0;NULL
2500055181;2;3;121;17;1708;NULL;19,30232558;3,474418605;2,123255814;0;24,9;0;0;24,9;1;3,474418605;2,123255814;0;24,9;NULL;NULL;1;N;2;0;0;1;P;B00101000152006;NULL;;14/07/2025 19:48;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:48:12.077;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:48:12.067;0;NULL;NULL;11;0;;;0;0;NULL
2500055181;1;3;406;4;416;NULL;24,80620155;4,465116279;2,728682171;0;32;0;0;32;1;4,465116279;2,728682171;0;32;NULL;NULL;1;N;2;0;0;1;P;B00101000152006;NULL;;14/07/2025 19:47;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:48:12.077;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:48:12.067;0;NULL;NULL;11;0;;;0;0;NULL
2500055180;1;4;2131;14;1410;;15,42635659;2,776744186;1,696899225;0;19,9;0;0;19,9;1;2,776744186;1,696899225;0;19,9;;;1;N;6;0;0;1;P;B00130000059567;0;;14/07/2025 19:47;;WSInforest;0;0;0;0;0;;2025-07-14 19:46:35.450;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055179;1;3;1495;17;1706;NULL;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;F.C MAMI;NULL;1;N;5;0;0;1;P;B00101000152005;NULL;;14/07/2025 19:43;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:42:49.587;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:42:49.567;0;NULL;NULL;11;0;;;0;0;NULL
2500055178;1;4;2418;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000059566;0;;14/07/2025 19:42;;WSInforest;0;0;0;0;0;;2025-07-14 19:41:36.690;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055177;1;3;1466;14;1410;NULL;13,95348837;2,511627907;1,534883721;0;18;0;0;18;1;2,511627907;1,534883721;0;18;NULL;NULL;1;N;1;0;0;1;P;F00101000010448;NULL;;14/07/2025 19:41;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:41:10.177;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:41:10.170;0;NULL;NULL;11;0;;;0;0;NULL
2500055176;2;4;2388;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000059565;0;;14/07/2025 19:39;;WSInforest;0;0;0;0;0;;2025-07-14 19:39:26.327;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055176;1;4;2414;17;1706;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;2;4,71627907;2,882170543;0;33,8;;;1;N;2;0;0;1;P;B00130000059565;0;;14/07/2025 19:39;;WSInforest;0;0;0;0;0;;2025-07-14 19:39:26.327;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055175;1;4;2131;14;1410;;15,42635659;2,776744186;1,696899225;0;19,9;0;0;19,9;2;5,553488372;3,39379845;0;39,8;;;1;N;6;0;0;1;P;B00130000059564;0;;14/07/2025 19:39;;WSInforest;0;0;0;0;0;;2025-07-14 19:39:21.020;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055174;1;4;544;17;1702;;19,37984496;3,488372093;2,131782946;0;25;0;0;25;1;3,488372093;2,131782946;0;25;;;1;N;2;0;0;1;P;B00130000059563;0;;14/07/2025 19:35;;WSInforest;0;0;0;0;0;;2025-07-14 19:35:26.120;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055173;1;3;510;17;1702;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;2;2,790697674;1,705426357;0;20;NULL;NULL;1;N;2;0;0;1;P;B00101000152003;NULL;;14/07/2025 19:35;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:34:51.140;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:34:51.133;0;NULL;NULL;11;0;;;0;0;NULL
2500055172;1;4;1980;15;1502;;23,11627907;4,160930233;2,542790698;0;29,82;0;15,08;44,9;1;4,160930233;2,542790698;0;29,82;;;1;N;1;1;4;1;P;B00130000059562;0;;14/07/2025 19:35;;WSInforest;0;0;0;0;0;;2025-07-14 19:34:40.887;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055171;8;1;210;6;610;NULL;8,527131783;1,534883721;0,937984496;0;11;0;0;11;1;1,534883721;0,937984496;0;11;NULL;NULL;1;N;3;0;0;1;P;B00101000152001;NULL;;14/07/2025 18:41;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:42:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:41:48.900;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055171;3;1;1466;14;1410;NULL;13,95348837;2,511627907;1,534883721;0;18;0;0;18;1;2,511627907;1,534883721;0;18;NULL;NULL;1;N;1;0;0;1;P;B00101000152001;NULL;;14/07/2025 18:41;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:42:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:41:48.900;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055170;2;3;2379;17;1702;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;2;0;0;1;P;B00101000152002;NULL;;14/07/2025 19:32;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:31:39.910;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:31:39.903;0;NULL;NULL;15;0;;;0;0;NULL
2500055170;1;3;2424;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000152002;NULL;;14/07/2025 19:32;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:31:39.910;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:31:39.903;0;NULL;NULL;15;0;;;0;0;NULL
2500055169;12;1;208;6;610;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;3;0;0;1;P;B00101000152000;NULL;;14/07/2025 18:42;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:42:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:41:48.900;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055169;7;1;376;14;1410;NULL;20,15503876;3,627906977;2,217054264;0;26;0;0;26;1;3,627906977;2,217054264;0;26;NULL;NULL;1;N;1;0;0;1;P;B00101000152000;NULL;;14/07/2025 18:42;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:42:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:41:48.900;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055168;1;4;2412;17;1706;;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;;;1;N;2;0;0;1;P;B00130000059561;0;;14/07/2025 19:23;;WSInforest;0;0;0;0;0;;2025-07-14 19:22:41.423;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055167;1;3;1446;8;801;NULL;5,813953488;1,046511628;0,639534884;0;7,5;0;2,5;10;1;1,046511628;0,639534884;0;7,5;NULL;;1;N;2;0;0;1;P;B00101000151999;NULL;;14/07/2025 19:20;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:21:05.247;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:21:05.240;0;NULL;NULL;11;0;;;0;0;NULL
2500055166;2;2;555;9;901;;4,651162791;0,837209302;0,511627907;0;6;0;0;6;1;0,837209302;0,511627907;0;6;;;1;N;3;0;0;1;P;B00130000059560;0;;14/07/2025 19:18;;WSInforest;0;0;0;0;0;;2025-07-14 19:17:45.607;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055166;1;2;86;17;1701;;92,24806202;16,60465116;10,14728682;0;119;0;0;119;1;16,60465116;10,14728682;0;119;IGNACIA FELIZ CUMPLEAñOS;;1;N;5;0;0;1;P;B00130000059560;0;;14/07/2025 19:18;;WSInforest;0;0;0;0;0;;2025-07-14 19:17:45.607;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055165;2;4;2384;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000059559;0;;14/07/2025 19:17;;WSInforest;0;0;0;0;0;;2025-07-14 19:16:45.483;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055165;1;4;2412;17;1706;;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;;;1;N;2;0;0;1;P;B00130000059559;0;;14/07/2025 19:17;;WSInforest;0;0;0;0;0;;2025-07-14 19:16:45.483;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055164;4;1;1466;14;1410;NULL;13,95348837;2,511627907;1,534883721;0;18;0;0;18;1;2,511627907;1,534883721;0;18;NULL;NULL;1;N;1;0;0;1;P;B00101000152008;NULL;;14/07/2025 19:15;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:15:10.407;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:15:10.400;0;NULL;NULL;15;0;;;0;0;NULL
2500055164;3;1;223;6;610;NULL;9,302325581;1,674418605;1,023255814;0;12;0;0;12;1;1,674418605;1,023255814;0;12;NULL;NULL;1;N;3;0;0;1;P;B00101000152008;NULL;;14/07/2025 19:15;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:15:10.407;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:15:10.400;0;NULL;NULL;15;0;;;0;0;NULL
2500055164;2;1;2418;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000152008;NULL;;14/07/2025 19:15;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:15:10.407;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:15:10.400;0;NULL;NULL;15;0;;;0;0;NULL
2500055164;1;1;1521;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00101000152008;NULL;;14/07/2025 19:15;0;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:15:10.407;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:15:10.400;0;NULL;NULL;15;0;;;0;0;NULL
2500055163;6;1;494;14;1410;NULL;16,97674419;3,055813953;1,86744186;0;21,9;0;0;21,9;1;3,055813953;1,86744186;0;21,9;EN 2 PLATOS;NULL;1;N;1;0;0;1;P;F00A12000000276;NULL;;14/07/2025 18:36;86;CAJA;6,29E-17;0;0;0;NULL;NULL;2025-07-14 18:36:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:35:56.387;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055163;5;1;210;6;610;NULL;8,527131783;1,534883721;0,937984496;0;11;0;0;11;1;1,534883721;0,937984496;0;11;NULL;NULL;1;N;3;0;0;1;P;F00A12000000276;NULL;;14/07/2025 18:32;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:32:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:31:35.990;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055163;4;1;1332;6;609;NULL;12,40310078;2,23255814;1,364341085;0;16;0;0;16;1;2,23255814;1,364341085;0;16;NULL;NULL;1;N;3;0;0;1;P;F00A12000000276;NULL;;14/07/2025 18:31;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:32:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:31:35.990;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055163;3;1;1333;6;609;NULL;12,40310078;2,23255814;1,364341085;0;16;0;0;16;1;2,23255814;1,364341085;0;16;NULL;NULL;1;N;3;0;0;1;P;F00A12000000276;NULL;;14/07/2025 18:31;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:32:00.000;1;NULL;NULL;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:31:35.990;0;NULL;NULL;15;NULL;;;0;0;NULL
2500055162;1;3;2416;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;SIN FUG;NULL;1;N;2;0;0;1;P;B00101000151998;NULL;;14/07/2025 19:11;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 19:11:30.530;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:11:30.523;0;NULL;NULL;11;0;;;0;0;NULL
2500055161;1;4;2488;14;1412;;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;1;4,172093023;2,549612403;0;29,9;;;1;N;1;0;0;1;P;B00130000059558;0;;14/07/2025 19:06;;WSInforest;0;0;0;0;0;;2025-07-14 19:06:06.353;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055160;2;1;208;6;610;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;3;0;0;1;P;B00A12000004033;NULL;;14/07/2025 19:05;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:04:33.247;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:04:33.243;0;NULL;NULL;15;0;;;0;0;NULL
2500055160;1;1;2144;14;1412;NULL;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;1;4,172093023;2,549612403;0;29,9;NULL;NULL;1;N;6;0;0;1;P;B00A12000004033;NULL;;14/07/2025 19:04;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:04:33.247;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:04:33.243;0;NULL;NULL;15;0;;;0;0;NULL
2500055159;3;1;232;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;2;4,71627907;2,882170543;0;33,8;NULL;NULL;1;N;5;0;0;1;P;B00A12000004038;NULL;;14/07/2025 19:03;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:02:53.623;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:02:53.617;0;NULL;NULL;15;0;;;0;0;NULL
2500055159;2;1;210;6;610;NULL;8,527131783;1,534883721;0,937984496;0;11;0;0;11;2;3,069767442;1,875968992;0;22;NULL;NULL;1;N;3;0;0;1;P;B00A12000004038;NULL;;14/07/2025 19:03;86;CAJA;0;0;0;1;NULL;NULL;2025-07-14 19:02:53.623;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 19:02:53.617;0;NULL;NULL;15;0;;;0;0;NULL
2500055158;1;4;2401;17;1706;;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;;;1;N;2;0;0;1;P;B00130000059557;0;;14/07/2025 18:57;;WSInforest;0;0;0;0;0;;2025-07-14 18:56:41.430;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055157;2;4;2157;17;1704;;7,674418605;1,381395349;0,844186047;0;9,9;0;0;9,9;1;1,381395349;0,844186047;0;9,9;;;1;N;6;0;0;1;P;B00130000059556;0;;14/07/2025 18:57;;WSInforest;0;0;0;0;0;;2025-07-14 18:56:36.343;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055157;1;4;2715;14;1412;;16,97674419;3,055813953;1,86744186;0;21,9;0;0;21,9;1;3,055813953;1,86744186;0;21,9;;;1;N;6;0;0;1;P;B00130000059556;0;;14/07/2025 18:57;;WSInforest;0;0;0;0;0;;2025-07-14 18:56:36.343;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055156;2;1;1521;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000004030;NULL;;14/07/2025 18:54;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:54:36.547;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:54:36.540;0;NULL;NULL;15;0;;;0;0;NULL
2500055156;1;1;103;17;1702;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;2;2,790697674;1,705426357;0;20;NULL;NULL;1;N;5;0;0;1;P;B00A12000004030;NULL;;14/07/2025 18:54;91;CAJA;0;0;0;1;NULL;NULL;2025-07-14 18:54:36.547;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:54:36.540;0;NULL;NULL;15;0;;;0;0;NULL
2500055155;2;4;2167;6;605;;12,3255814;2,218604651;1,355813953;0;15,9;0;0;15,9;1;2,218604651;1,355813953;0;15,9;;;1;N;6;0;0;1;P;B00130000059555;0;;14/07/2025 18:53;;WSInforest;0;0;0;0;0;;2025-07-14 18:52:50.667;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055155;1;4;2146;14;1405;;20,07751938;3,613953488;2,208527132;0;25,9;0;0;25,9;1;3,613953488;2,208527132;0;25,9;;;1;N;6;0;0;1;P;B00130000059555;0;;14/07/2025 18:53;;WSInforest;0;0;0;0;0;;2025-07-14 18:52:50.667;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500055154;2;3;2587;6;610;NULL;0,000852713;0,000153488;9,38E-05;0;0,0011;0;10,9989;11;2;0,000306977;0,000187597;0;0,0022;NULL;;1;N;3;0;0;1;P;B00101000151996;NULL;;14/07/2025 18:48;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 18:49:00.313;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:49:00.303;0;NULL;NULL;11;0;;;0;0;NULL
2500055154;1;3;2583;6;610;NULL;0,000697674;0,000125581;7,67E-05;0;0,0009;0;8,9991;9;2;0,000251163;0,000153488;0;0,0018;NULL;;1;N;3;0;0;1;P;B00101000151996;NULL;;14/07/2025 18:48;0;MSOSA;0;0;0;1;NULL;NULL;2025-07-14 18:49:00.313;1;1;;NULL;;1;14/07/2025 0:00;NULL;NULL;NULL;1;2025-07-14 18:49:00.303;0;NULL;NULL;11;0;;;0;0;NULL
