nCorrelativo;tPedidoIni;tItemIni;tPedidoFin;tItemFin;tProducto;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tTurno;fRegistro;tUsuario;fDiaContable
45155;2300045307;2;2300045310;3;1522;1;6,890625;3,828125;0;49;NULL;15/06/2023 17:53;MESERO;15/06/2023 0:00
45154;2300045218;6;2300045236;7;104;1;1,125;0,625;0;8;NULL;15/06/2023 14:35;MESERO;15/06/2023 0:00
45153;2300045218;5;2300045236;6;468;1;3,9375;2,1875;0;28;NULL;15/06/2023 14:35;MESERO;15/06/2023 0:00
45152;2300045004;2;2300045005;3;198;1;2,25;1,25;0;16;NULL;14/06/2023 16:54;MESERO;14/06/2023 0:00
45151;2300044823;4;2300044829;5;104;1;1,125;0,625;0;8;NULL;13/06/2023 20:13;MESERO;13/06/2023 0:00
45150;2300044670;2;2300044677;12;344;1;3,796875;2,109375;0;27;NULL;13/06/2023 14:47;MESERO;13/06/2023 0:00
45149;2300044670;1;2300044677;11;1270;1;2,109375;1,171875;0;15;NULL;13/06/2023 14:47;MESERO;13/06/2023 0:00
45148;2300044596;8;2300044635;11;307;1;3,375;1,875;0;24;NULL;13/06/2023 11:52;MESERO;13/06/2023 0:00
45147;2300044596;7;2300044622;12;307;1;3,375;1,875;0;24;NULL;13/06/2023 10:50;MESERO;13/06/2023 0:00
45146;2300044610;3;2300044609;6;1271;1;2,109375;1,171875;0;15;NULL;13/06/2023 10:45;MESERO;13/06/2023 0:00
45145;2300044588;3;2300044607;6;1621;1;0,703125;0,390625;0;5;NULL;13/06/2023 10:43;MESERO;13/06/2023 0:00
45144;2300044592;6;2300044596;7;307;2;6,75;3,75;0;48;NULL;13/06/2023 9:00;MESERO;13/06/2023 0:00
45143;2300044344;3;2300044366;4;1521;1;1,265625;0,703125;0;9;NULL;12/06/2023 12:03;RARMAS;12/06/2023 0:00
45142;2300044246;3;2300044257;4;210;1;1,40625;0,78125;0;10;NULL;11/06/2023 18:24;MESERO;11/06/2023 0:00
45141;2300043222;15;2300044189;16;93;1;0,000225;0,000125;0;0,0016;NULL;11/06/2023 16:08;MESERO;11/06/2023 0:00
45140;2300043222;14;2300044189;15;541;1;9,14E-05;5,08E-05;0;0,00065;NULL;11/06/2023 16:08;MESERO;11/06/2023 0:00
45139;2300043222;13;2300044189;14;201;1;0,000225;0,000125;0;0,0016;NULL;11/06/2023 16:08;MESERO;11/06/2023 0:00
45138;2300043222;12;2300044189;13;148;1;0,000126563;7,03E-05;0;0,0009;NULL;11/06/2023 16:08;MESERO;11/06/2023 0:00
45137;2300043222;10;2300044189;11;209;2;0,000225;0,000125;0;0,0016;NULL;11/06/2023 16:08;MESERO;11/06/2023 0:00
45136;2300043222;7;2300044189;8;208;1;1,265625;0,703125;0;9;NULL;11/06/2023 16:08;MESERO;11/06/2023 0:00
45135;2300044155;1;2300044160;4;1468;2;3,375;1,875;0;24;NULL;11/06/2023 15:35;MESERO;11/06/2023 0:00
45134;2300044046;9;2300044061;10;296;2;2,25;1,25;0;16;NULL;10/06/2023 21:40;RLIZARDI;10/06/2023 0:00
45133;2300044006;9;2300044023;13;143;1;1,40625;0,78125;0;10;NULL;10/06/2023 19:38;RLIZARDI;10/06/2023 0:00
45132;2300043999;6;2300044024;7;494;1;2,25;1,25;0;16;NULL;10/06/2023 19:23;RLIZARDI;10/06/2023 0:00
45131;2300043999;5;2300044024;6;210;1;1,40625;0,78125;0;10;NULL;10/06/2023 19:23;RLIZARDI;10/06/2023 0:00
45130;2300043999;4;2300044024;5;231;1;1,6875;0,9375;0;12;NULL;10/06/2023 19:23;RLIZARDI;10/06/2023 0:00
45129;2300043999;3;2300044024;4;103;1;1,265625;0,703125;0;9;NULL;10/06/2023 19:23;RLIZARDI;10/06/2023 0:00
45128;2300043999;1;2300044024;2;260;2;4,5;2,5;0;32;NULL;10/06/2023 19:23;RLIZARDI;10/06/2023 0:00
45127;2300043837;5;2300043848;6;99;1;2,25;1,25;0;16;NULL;10/06/2023 12:52;MESERO;10/06/2023 0:00
45126;2300043823;1;2300043820;5;1758;1;1,6875;0,9375;0;12;NULL;10/06/2023 12:10;MESERO;10/06/2023 0:00
45125;2300043690;1;2300043692;2;204;1;1,265625;0,703125;0;9;NULL;09/06/2023 17:58;MESERO;09/06/2023 0:00
45124;2300043452;1;2300043111;3;143;1;1,40625;0,78125;0;10;NULL;09/06/2023 14:08;RLIZARDI;09/06/2023 0:00
45123;2300043551;1;2300043539;5;129;1;4,921875;2,734375;0;35;NULL;09/06/2023 12:41;MESERO;09/06/2023 0:00
45122;2300043234;2;2300043222;7;208;1;1,265625;0,703125;0;9;NULL;08/06/2023 17:03;RARMAS;08/06/2023 0:00
45121;2300043234;1;2300043222;6;104;1;1,125;0,625;0;8;NULL;08/06/2023 17:03;RARMAS;08/06/2023 0:00
45120;2300043204;1;2300043362;2;1506;1;1,96875;1,09375;0;14;NULL;08/06/2023 16:55;RARMAS;08/06/2023 0:00
45119;2300043212;1;2300043204;7;208;1;1,265625;0,703125;0;9;NULL;08/06/2023 14:15;RARMAS;08/06/2023 0:00
45118;2300043284;2;2300043204;4;143;1;1,40625;0,78125;0;10;NULL;08/06/2023 14:12;RARMAS;08/06/2023 0:00
45117;2300043199;1;2300043284;2;143;1;1,40625;0,78125;0;10;NULL;08/06/2023 14:11;RARMAS;08/06/2023 0:00
45116;2300043086;1;2300043115;2;210;1;1,40625;0,78125;0;10;NULL;07/06/2023 19:20;MESERO;07/06/2023 0:00
45115;2300042887;4;2300042888;5;129;1;4,921875;2,734375;0;35;NULL;06/06/2023 21:16;MESERO;06/06/2023 0:00
45114;2300042842;13;2300042854;14;93;1;2,25;1,25;0;16;NULL;06/06/2023 19:04;RLIZARDI;06/06/2023 0:00
45113;2300042561;1;2300042562;2;370;1;2,25;1,25;0;16;NULL;05/06/2023 15:04;MESERO;05/06/2023 0:00
45112;2300042439;8;2300042456;9;1369;1;2,25;1,25;0;16;NULL;04/06/2023 22:01;MESERO;04/06/2023 0:00
45111;2300042333;4;2300042354;5;1468;1;1,6875;0,9375;0;12;NULL;04/06/2023 17:56;MESERO;04/06/2023 0:00
45110;2300042333;2;2300042354;3;210;1;1,40625;0,78125;0;10;NULL;04/06/2023 17:56;MESERO;04/06/2023 0:00
45109;2300042128;2;2300042136;3;207;1;0,94921875;0,52734375;0;6,75;NULL;04/06/2023 9:19;MESERO;04/06/2023 0:00
45108;2300042052;6;2300042060;13;245;1;1,96875;1,09375;0;14;NULL;03/06/2023 19:52;MESERO;03/06/2023 0:00
45107;2300042052;5;2300042060;12;180;1;3,09375;1,71875;0;22;NULL;03/06/2023 19:52;MESERO;03/06/2023 0:00
45106;2300041954;5;2300041960;6;104;1;1,125;0,625;0;8;NULL;03/06/2023 16:19;RLIZARDI;03/06/2023 0:00
45105;2300041727;2;2300041763;3;210;1;1,40625;0,78125;0;10;NULL;02/06/2023 19:08;MESERO;02/06/2023 0:00
45104;2300041235;3;2300041525;5;208;1;1,265625;0,703125;0;9;NULL;02/06/2023 7:46;MESERO;02/06/2023 0:00
45103;2300041235;2;2300041525;4;245;1;1,96875;1,09375;0;14;NULL;02/06/2023 7:46;MESERO;02/06/2023 0:00
45102;2300041430;4;2300041445;5;142;1;1,40625;0,78125;0;10;NULL;01/06/2023 18:45;MESERO;01/06/2023 0:00
45101;2300041270;2;2300041271;5;199;1;2,25;1,25;0;16;NULL;01/06/2023 11:29;MESERO;01/06/2023 0:00
45100;2300041270;1;2300041271;2;206;1;1,265625;0,703125;0;9;NULL;01/06/2023 11:27;MESERO;01/06/2023 0:00
45099;2300041215;2;2300041216;3;494;1;2,25;1,25;0;16;NULL;01/06/2023 7:32;MESERO;01/06/2023 0:00
45098;2300041156;2;2300041197;4;402;1;0,000206107;0,000148855;0;0,0015;NULL;31/05/2023 21:13;MESERO;31/05/2023 0:00
45097;2300040961;7;2300040963;10;1466;1;2,473282443;1,786259542;0;18;NULL;31/05/2023 8:25;RARMAS;31/05/2023 0:00
45096;2300040961;6;2300040963;9;208;1;1,236641221;0,893129771;0;9;NULL;31/05/2023 8:25;RARMAS;31/05/2023 0:00
45095;2300040961;5;2300040963;8;181;1;2,198473282;1,58778626;0;16;NULL;31/05/2023 8:25;RARMAS;31/05/2023 0:00
45094;2300040961;4;2300040963;7;208;1;1,236641221;0,893129771;0;9;NULL;31/05/2023 8:25;RARMAS;31/05/2023 0:00
45093;2300040512;3;2300040850;7;95;1;2,198473282;1,58778626;0;16;NULL;30/05/2023 17:04;MESERO;30/05/2023 0:00
45092;2300040390;6;2300040401;7;452;1;1,099236641;0,79389313;0;8;NULL;28/05/2023 18:14;RLIZARDI;28/05/2023 0:00
45091;2300040390;2;2300040401;3;104;1;1,099236641;0,79389313;0;8;NULL;28/05/2023 18:14;RLIZARDI;28/05/2023 0:00
45090;2300039593;1;2300039594;2;1129;1;6,732824427;4,86259542;0;49;NULL;26/05/2023 9:15;MESERO;26/05/2023 0:00
45089;2300039549;10;2300039543;22;96;1;2,198473282;1,58778626;0;16;NULL;25/05/2023 20:13;MESERO;25/05/2023 0:00
45088;2300039549;9;2300039543;21;99;1;2,198473282;1,58778626;0;16;NULL;25/05/2023 20:13;MESERO;25/05/2023 0:00
45087;2300039549;8;2300039543;20;104;1;1,099236641;0,79389313;0;8;NULL;25/05/2023 20:13;MESERO;25/05/2023 0:00
