tDocumento;tItem;tCodigoPedido;tCodigoProducto;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nPrecioOficial;nRecargo;nDescuento;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tGuia;nDescuentoNeto;nLey1;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
T00013000083732;3;1800052339;198;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083732;2;1800052339;218;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083732;1;1800052339;284;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083731;2;1800052360;104;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083731;1;1800052360;121;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083730;2;1800052351;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083730;1;1800052351;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083729;4;1800052321;233;9,375;1,6875;0,9375;0;12;12;0;0;2;3,375;1,875;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083729;3;1800052321;318;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083729;2;1800052321;261;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083729;1;1800052321;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083728;1;1800052356;211;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083727;1;1800052355;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083726;2;1800052318;393;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083726;1;1800052318;393;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083725;1;1800052324;211;5,46875;0,984375;0,546875;0;7;7;0;0;2;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083724;1;1800052311;209;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083723;2;1800052347;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083723;1;1800052347;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083722;1;1800052345;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083721;3;1800052320;145;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083721;2;1800052320;393;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083721;1;1800052320;393;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083720;1;1800052333;208;5,46875;0,984375;0,546875;0;7;7;0;0;3;2,953125;1,640625;0;21;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083719;1;1800052343;8;58,59375;10,546875;5,859375;0;75;75;0;0;1;10,546875;5,859375;0;75;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083718;2;1800052342;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083718;1;1800052342;260;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083717;4;1800052319;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083717;3;1800052319;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083717;2;1800052319;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083717;1;1800052319;254;7,8125;1,40625;0,78125;0;10;10;0;0;2;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083716;2;1800052341;224;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083716;1;1800052341;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083715;1;1800052315;393;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083714;2;1800052316;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083714;1;1800052316;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083713;1;1800052340;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083712;1;1800052338;393;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083711;1;1800052336;103;5,46875;0,984375;0,546875;0;7;7;0;0;2;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083710;2;1800052335;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083710;1;1800052335;95;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083709;1;1800052334;318;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083708;2;1800052332;148;4,6875;0,84375;0,46875;0;6;6;0;0;6;5,0625;2,8125;0;36;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083708;1;1800052332;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083707;2;1800052331;366;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083707;1;1800052331;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083706;2;1800052330;198;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083706;1;1800052330;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083705;2;1800052329;283;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083705;1;1800052329;344;17,1875;3,09375;1,71875;0;22;22;0;0;1;3,09375;1,71875;0;22;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083704;3;1800052328;250;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083704;2;1800052328;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083704;1;1800052328;14;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083703;1;1800052327;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083702;1;1800052326;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083701;1;1800052325;129;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083700;4;1800052323;372;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083700;3;1800052323;250;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083700;2;1800052323;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083700;1;1800052323;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083699;6;1800052298;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083699;5;1800052298;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083699;4;1800052298;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083699;3;1800052298;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083699;2;1800052298;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083699;1;1800052298;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083698;1;1800052314;207;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083697;2;1800052313;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083697;1;1800052313;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083696;1;1800052312;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083695;1;1800052305;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083694;1;1800052310;104;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083693;2;1800052304;206;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083693;1;1800052304;179;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083692;1;1800052309;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083691;1;1800052308;104;3,125;0,5625;0,3125;0;4;4;0;0;2;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083690;2;1800052307;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083690;1;1800052307;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083689;3;1800052299;224;3,704637097;0,666834677;0,37046371;0;4,741935484;7;0;2,258064516;1;0,666834677;0,37046371;0;4,741935484;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083689;2;1800052299;254;5,29233871;0,952620968;0,529233871;0;6,774193548;10;0;3,225806452;1;0,952620968;0,529233871;0;6,774193548;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083689;1;1800052299;224;3,704637097;0,666834677;0,37046371;0;4,741935484;7;0;2,258064516;2;1,333669355;0,740927419;0;9,483870968;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083688;3;1800052306;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083688;2;1800052306;206;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083688;1;1800052306;207;5,46875;0,984375;0,546875;0;7;7;0;0;2;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083687;2;1800052300;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083687;1;1800052300;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083686;3;1800052299;224;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083686;2;1800052299;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083686;1;1800052299;224;5,46875;0,984375;0,546875;0;7;7;0;0;2;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083685;5;1800052303;103;5,46875;0,984375;0,546875;0;7;7;0;0;3;2,953125;1,640625;0;21;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083685;4;1800052303;148;4,6875;0,84375;0,46875;0;6;6;0;0;2;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083685;3;1800052303;281;3,90625;0,703125;0,390625;0;5;5;0;0;1;0,703125;0,390625;0;5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083685;2;1800052303;129;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083685;1;1800052303;96;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083684;3;1800052302;320;62,5;11,25;6,25;0;80;80;0;0;1;11,25;6,25;0;80;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083684;2;1800052302;121;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083683;2;1800052302;121;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083683;1;1800052302;318;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083682;1;1800052301;95;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083681;1;1800052287;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083680;2;1800052293;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083680;1;1800052293;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083679;2;1800052297;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083679;1;1800052297;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083678;2;1800052292;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083678;1;1800052292;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083677;2;1800052295;252;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083677;1;1800052295;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083676;1;1800052294;129;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083675;2;1800052288;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083675;1;1800052288;259;11,71875;2,109375;1,171875;0;15;15;0;0;2;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083674;5;1800052284;104;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083674;4;1800052284;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083674;3;1800052284;392;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083674;2;1800052284;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083674;1;1800052284;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083673;2;1800052286;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083673;1;1800052286;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083672;1;1800052281;210;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;11;1800052279;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;10;1800052279;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;9;1800052279;347;7,03125;1,265625;0,703125;0;9;9;0;0;2;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;8;1800052279;197;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;7;1800052279;181;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;6;1800052279;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;5;1800052279;222;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;4;1800052279;308;7,03125;1,265625;0,703125;0;9;9;0;0;1;1,265625;0,703125;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;3;1800052279;231;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;2;1800052279;305;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083671;1;1800052279;392;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083670;1;1800052280;145;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083669;3;1800052276;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083669;2;1800052276;206;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083669;1;1800052276;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083668;1;1800052277;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083667;1;1800052278;271;0,546875;0,0984375;0,0546875;0;0,7;0,7;0;0;2;0,196875;0,109375;0;1,4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083666;2;1800052268;376;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083666;1;1800052268;260;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083665;1;1800052262;392;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083664;6;1800052260;198;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083664;5;1800052260;94;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083664;4;1800052260;392;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083664;3;1800052260;265;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083664;2;1800052260;219;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083664;1;1800052260;307;15,625;2,8125;1,5625;0;20;20;0;0;3;8,4375;4,6875;0;60;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083663;1;1800052275;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083662;2;1800052264;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083662;1;1800052264;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083661;2;1800052274;206;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083661;1;1800052274;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083660;2;1800052261;303;7,03125;1,265625;0,703125;0;9;9;0;0;1;1,265625;0,703125;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083660;1;1800052261;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083659;1;1800052272;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083658;1;1800052271;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083657;2;1800052270;251;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083657;1;1800052270;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083656;1;1800052267;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083655;2;1800052266;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083655;1;1800052266;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083654;1;1800052265;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083653;3;1800052263;372;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083653;2;1800052263;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083653;1;1800052263;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083652;3;1800052258;206;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083652;2;1800052258;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083652;1;1800052258;392;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083651;1;1800052259;211;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083650;2;1800052256;197;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083650;1;1800052256;392;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083649;1;1800052245;91;41,015625;7,3828125;4,1015625;0;52,5;70;0;17,5;1;7,3828125;4,1015625;0;52,5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000083648;1;1800052152;104;2,34375;0,421875;0,234375;0;3;4;0;1;1;0,421875;0,234375;0;3;NULL;NULL;NULL;NULL;NULL;NULL
