tCodigoProducto;tGrupo;tSubGrupo;tTipoProducto;tDetallado;tResumido;tMoneda;lImpuesto1;lImpuesto2;lImpuesto3;lImpuesto4;lImpuesto5;lImpuesto6;lImpuesto7;lImpuesto8;lImpuesto9;lImpuesto10;lImpuesto11;lImpuesto12;lImpuesto13;lImpuesto14;lImpuesto15;tDescargo;nPrecioVenta;nPrecioDelivery;nPrecioLlevar;nPrecioCanal4;nPrecioCanal5;tCortesia;lModificable;tArea;lImprimeArea;lEspecial;lFijo;lActivo;lCombinacion;nCombinacion;nBoton;tIcono;oFoto;tUsuario;fRegistro;tEnlace;tCajaRapida;nBotonRapido;nInsumo;nInsumo2;nInsumo3;nInsumo4;nInsumo5;nGasto;nGasto2;nGasto3;nGasto4;nGasto5;nManoObra;nManoObra2;nManoObra3;nManoObra4;nManoObra5;tBarra;lPropiedad;tInfhotel;lDescuento;lLocal;lDelivery;lLlevar;lCanal4;lCanal5;tBotonPalm;tUnidadNegocio;lReplica;lMultiArea;tAlternativa;lControlInsumoCritico;tCodigoInsumo;nTiempo;lBalanza;lSolicitaAutorizacionEnvio;lDefineAreaProduccion;tCodigoProductoSunat;nPrecioVentaRefer;nCombinacionMinima;lNuevoModificado;tCodigoSKU;lLey1;lActivaHomologacionExterno;SURLIMAGE;lActivaPatioComida;tDescripcionPatio;tStockPlatoCritico;tAplicaExoneracion;tAplicaInafectacion;tNombrePatio;lComboVisible;IntegracionWebApi
1556;20;2002;1;Navidad ma - Pack amigo Secreto 4;Navidad ma - Pack amigo4;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;19;19;19;19;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;21/11/2023 15:00;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330004;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1557;14;1410;1;desayuno xmas 1;desayuno xmas 1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;23;23;23;23;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;16/11/2022 12:45;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330005;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1558;14;1410;1;desayuno xmas 2;desayuno xmas 2;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;23;23;23;23;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;16/11/2022 12:45;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330006;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1559;14;1410;1;desayuno cc + mini panetón;desayuno cc + mini panet;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;15;15;15;15;0;NULL;0;5;1;NULL;NULL;0;0;0;7;NULL;NULL;ADMIN;05/12/2022 19:10;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330007;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1560;4;416;1;cajita de alfajores navidad;cajita de alfajores navi;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;28;28;28;28;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;16/11/2022 15:48;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220014;0;;1;1;1;1;1;0;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1561;8;801;1;mini panetón ma;mini panetón ma;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;8;8;8;8;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;02/12/2022 12:43;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1610006;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1562;8;801;1;Navidad Ma - Paneton Ma;Navidad Ma - Paneton Ma;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49;49;49;49;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;24/11/2024 12:49;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V1000082;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1563;17;1701;1;torta de chocolate decorada 12p ma;torta de chocolate deco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;99;99;99;99;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;03/01/2023 11:40;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130014;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1564;17;1701;1;torta de zanahoria decorada 12p ma;torta de zanahorita deco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;99;99;99;99;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;03/01/2023 11:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130015;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1565;17;1706;1;torta de chocolate decorada mini ma;torta de chocolate deco ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49;49;49;49;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;03/01/2023 11:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130016;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1566;17;1706;1;torta de zanahoria decorada mini ma;torta de zanahoria deco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49;49;49;49;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;03/01/2023 11:43;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130017;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1567;17;1702;1;alfajor und navidad;alfajor und navidad;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;9;0;0;0;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;30/11/2022 12:16;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V1000103;0;;1;1;0;0;0;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1568;17;1701;1;dulzura de pecanas decorada 12p;dulzura de pecanas decor;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;99;99;99;99;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;03/01/2023 11:43;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130018;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1569;17;1706;1;dulzura de pecanas decorada mini;dulzura de pecanas decor;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49;49;49;49;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;03/01/2023 11:43;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2120011;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1570;17;1701;1;turron de chocolate decorada 12p;turron de chocolate deco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;99;99;99;99;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;06/01/2023 14:55;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130019;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1571;17;1706;1;turron de chocolate decorada mini;turron de chocolate deco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49;49;49;49;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;06/01/2023 14:55;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2120012;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1572;20;2002;1;birthday box 2;birthday box 2;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;85;85;85;85;0;NULL;0;5;1;NULL;NULL;1;1;3;0;NULL;NULL;ADMIN;24/10/2024 15:06;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;3;1;;0;0;;0;;0;0;0;;0;0
1573;20;2002;1;Tea time box ;Tea time box ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;75;75;75;75;0;NULL;0;5;1;NULL;NULL;1;1;3;0;NULL;NULL;ADMIN;24/10/2024 15:08;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;3;1;;0;0;;0;;0;0;0;;0;0
1574;4;416;1;Porcion Torta chocolate Rectangular;Porcion Torta chocolate ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;5,5;5,5;5,5;0;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;27/05/2025 10:44; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2110001;0;;1;1;1;1;0;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1575;4;416;1;Porcion carrot cake Rectangular;Porcion carrot cake Rect;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;5,5;5,5;5,5;0;0;NULL;0;5;1;NULL;NULL;0;0;0;0;NULL;NULL;USERGID;11/04/2023 10:09;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2110002;0;;1;1;1;1;0;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1576;17;1702;1;TORTA DE CHOCOLATE DECORADA PORCIÓN;TORTA DE CHOCOLATE DECOR;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;15;15;15;15;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;USERGID;11/04/2023 10:09;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2110003;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1577;17;1702;1;TORTA DE ZANAHORIA DECORADA PORCIÓN;TORTA DE ZANAHORIA DECOR;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;15;15;15;15;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;16/02/2023 18:21;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2110004;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1578;17;1702;1;TURRON DE CHOCOLATE DECORADA PORCIÓN;TURRON DE CHOCOLATE DECO;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;15;15;15;15;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;USERGID;11/04/2023 10:08;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2110006;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1579;17;1701;1;DULZURA DE PECANAS DECORADA PORCIÓN;DULZURA DE PECANAS DEC P;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;15;15;15;15;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;25/07/2023 11:38;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2110005;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1580;17;1702;1;Navidad ma - keke ingles porc.;Navidad ma - keke ingl p;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;10;10;10;10;10;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;13/12/2024 18:07;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1020004;0;;1;1;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1581;7;701;3;TORTA ENTERA (CORP);TORTA ENTERA (CORP);1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;99;0;0;0;109;NULL;0;2;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;06/02/2025 9:59; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;0;0;0;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1582;7;701;3;BOX 8 mini porciones torta de chocolate C;BOX 8 mini porciones C;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;36;36;36;0;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;14/12/2023 14:29;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;1;1;0;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1583;7;701;3;birthday box;birthday box;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;80;80;80;0;80;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;02/03/2024 12:38;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;1;1;0;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1584;6;609;2;Iced latte moka;Iced latte moka;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;12,9;0;0;0;0;NULL;0;3;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;27/05/2025 10:44; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2020009;0;;1;1;0;0;0;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1585;6;609;2;Iced latte caramel;Iced latte caramel;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;12,9;0;0;0;0;NULL;0;3;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;03/01/2023 9:24;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2020010;0;;1;1;0;0;0;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1586;6;609;2;milkshake de nutella;milkshake de nutella;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;16;16;16;16;0;NULL;0;3;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/03/2023 20:34;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2010011;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1587;4;402;1;SV - caja de trufas x 3;SV - caja de trufas x 3;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;15;15;15;15;0;NULL;1;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:23; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220018;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1588;4;416;1;cajita de alfajores San Valentin;cajita de alfajores San ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;28;28;28;28;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;01/03/2023 13:41;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220019;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1589;4;416;1;SV - cajita de brownie ;SV - cajita de brownie ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;29,9;29,9;29,9;29,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:18; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220023;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1590;4;416;1;SV- love box ;SV- love box ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;52;52;52;52;52;NULL;1;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;07/02/2025 21:40; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220020;0;;1;1;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1591;4;416;1;SV - petit box ;SV - petit box ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;32;32;32;32;0;NULL;1;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:15; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220021;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1592;4;416;1;box ma San Valentin;box ma San Valentin;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49;49;49;52;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;01/03/2023 13:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220022;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1593;4;416;1;petit box ma San Valentin;petit box ma San Valenti;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;30;30;30;32;0;NULL;1;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;01/03/2023 13:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V2060007;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1594;17;1702;1;SV - brownie und. ;SV - brownie und. ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;13,9;13,9;13,9;13,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:18; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1610007;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1595;17;1704;1;SV - Cupcake julieta double heart;SV - Cupcake julieta dh;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;13,9;13,9;13,9;13,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:23; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1310007;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1596;17;1707;1;San valentin - cupcake de chocolate;SV - cupcake de chocolat;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;13,9;13,9;13,9;13,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:25; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1310034;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1597;17;1702;1;San valentin - caja de cupcake X4;SV - caja de cupcake X4;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;45;45;45;45;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:26; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220113;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1598;17;1701;1;SV- torta de chocolate 12pz;SV- torta de chocolate 1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;109;109;109;109;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:11; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130020;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1599;17;1701;1;SV - Carrot cake 12pz;SV - Carrot cake 12pz;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;109;109;109;109;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:12; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130021;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1600;17;1701;1;SV - red velvet 12pz;SV - red velvet 12pz;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;109;109;109;109;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:12; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130022;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1601;17;1706;1;SV - Minimaria De Chocolate;SV - Minimaria De Choco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49,9;49,9;49,9;49,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:13; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2120013;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1602;17;1706;1;SV - Minimaria de carrot cake;SV - Minimaria de carrot;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49,9;49,9;49,9;49,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:14; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2120014;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1603;17;1706;1;SV - Minimaria red velvet ;SV - Minimaria red velv;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49,9;49,9;49,9;49,9;0;NULL;1;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:14; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2120015;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1604;20;2002;1;SV - Gift box;SV - Gift box;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;79,9;79,9;79,9;79,9;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:22; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220024;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1605;20;2002;1;Gift box 2 San Valentin;Gift box 2 San Valentin;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;65;65;65;65;0;NULL;1;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;01/03/2023 13:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2220025;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1606;17;1704;1;cookie red heart ;cookie red heart ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;7;7;7;7;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;01/03/2023 13:43;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1430004;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1607;17;1704;1;SV - Cookie heart ;SV - Cookie heart ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;8;8;8;8;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;28/01/2025 18:19; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1430005;0;;1;1;1;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
1608;11;1107;2;icecream lover kit 1;icecream lover kit 1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;55;55;55;55;0;NULL;0;3;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2023 14:56;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330008;0;;1;1;1;1;1;0;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1609;11;1107;1;icecream lover kit 2;icecream lover kit 2;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;55;55;55;55;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2023 14:57;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330009;0;;1;1;1;1;1;0;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
1610;11;1107;2;icecream lover kit 3;icecream lover kit 3;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;55;55;55;55;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2023 14:59;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2330010;0;;1;1;1;1;1;0;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;NULL;0
