tCodigoPedido;tItem;tItemCombo;tProducto;tProductoCombo;nCantidad;tCodigoGrupo;tCodigoSubGrupo;nPrecioNeto;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;nInsumo;nGasto;nManoObra;lImprimeArea;lImprime;nOrden;tObservacion;lCorte;lAtendidoC;fAtendidoC;tUsuarioAtendio
2500019681;1;2;1979;2540;1;14;1412;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019681;1;1;1979;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019680;1;2;1345;1346;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019680;1;1;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019675;1;2;1982;2544;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019675;1;1;1982;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019665;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019665;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019647;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019647;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019646;2;2;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019646;2;1;1345;1349;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019616;2;2;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019616;2;1;1897;1731;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019597;2;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019597;2;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019597;1;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019597;1;1;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019591;1;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019591;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019578;2;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019578;2;1;1897;1731;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019578;1;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019578;1;1;1897;1731;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019577;1;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019577;1;1;1897;262;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019573;3;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019573;3;1;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019444;1;2;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019444;1;1;1345;1349;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019426;2;2;1898;1916;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019426;2;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019423;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019423;1;1;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019408;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;2;FRIA SIN HIELO;NULL;NULL;NULL;NULL
2500019408;1;1;1898;1918;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019403;3;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019403;3;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019402;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019402;1;1;1898;1967;1;14;1402;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019400;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;FRIOS;NULL;NULL;NULL;NULL
2500019400;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019394;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019394;1;1;1898;376;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019393;1;2;1898;1967;1;14;1402;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019393;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019385;1;2;1898;1842;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019385;1;1;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;ICED;NULL;NULL;NULL;NULL
2500019378;1;2;1898;1837;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019378;1;1;1898;1918;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019370;2;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019370;2;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019363;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019363;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019356;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;SINHELAR;NULL;NULL;NULL;NULL
2500019356;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019355;7;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019355;7;1;1898;376;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019355;6;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019355;6;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019355;5;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019355;5;1;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019349;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019349;1;1;1898;1915;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019341;1;2;1973;1272;1;11;1105;22,75590551;4,096062992;2,048031496;0;28,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019341;1;1;1973;2412;1;17;1706;39,29133858;7,072440945;3,536220472;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019290;6;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019290;6;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019288;1;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019288;1;1;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019279;5;2;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019279;5;1;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019279;2;2;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019279;2;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019279;1;2;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019279;1;1;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019265;1;2;1897;262;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019265;1;1;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019262;1;2;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019262;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019261;1;2;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019261;1;1;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019255;1;2;1898;1967;1;14;1402;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019255;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019239;1;3;2101;1949;1;17;1708;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019239;1;2;2101;1009;1;18;1807;9,448818898;1,700787402;0,850393701;0;12;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019239;1;1;2101;2398;1;17;1702;39,29133858;7,072440945;3,536220472;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019163;1;3;2100;1949;1;17;1708;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019163;1;2;2100;1009;1;18;1807;9,448818898;1,700787402;0,850393701;0;12;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019163;1;1;2100;2411;1;17;1706;39,29133858;7,072440945;3,536220472;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019144;1;2;1980;2424;2;17;1702;13,30708661;4,790551181;2,395275591;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019144;1;1;1980;2418;2;17;1702;13,30708661;4,790551181;2,395275591;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019111;1;4;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019111;1;3;1898;1918;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019111;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019111;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019108;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019108;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019099;1;6;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;S/H;NULL;NULL;NULL;NULL
2500019099;1;5;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;S/H;NULL;NULL;NULL;NULL
2500019099;1;4;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;ICE;NULL;NULL;NULL;NULL
2500019099;1;3;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019099;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019099;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019096;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019096;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019094;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019094;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;SIN QUESO;NULL;NULL;NULL;NULL
2500019078;1;2;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019078;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019063;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019063;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019057;1;4;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019057;1;3;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019057;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019057;1;1;1898;1915;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019056;1;6;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019056;1;5;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019056;1;4;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019056;1;3;1898;1919;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019056;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019056;1;1;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019055;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019055;1;1;1898;1919;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019052;1;4;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019052;1;3;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019052;1;2;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019052;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019050;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019050;1;1;1898;1918;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019049;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019049;1;1;1898;1836;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;CALIENTE;NULL;NULL;NULL;NULL
2500019048;1;8;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;7;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;6;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;5;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;4;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;3;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019048;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019046;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019046;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019039;3;2;2695;2157;1;17;1704;7,795275591;1,403149606;0,701574803;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019039;3;1;2695;2178;1;14;1412;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019033;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;EDULDORANTE;NULL;NULL;NULL;NULL
2500019033;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019031;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019031;1;1;1898;1917;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019030;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019030;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019015;1;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019015;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019014;4;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019014;4;1;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019014;3;2;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019014;3;1;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018998;1;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;T AVISO;NULL;NULL;NULL;NULL
2500018998;1;1;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;8;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;7;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;6;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;5;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;4;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;3;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018989;1;1;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018985;1;2;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018985;1;1;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018983;1;2;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018983;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018980;1;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018980;1;1;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018976;1;2;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018976;1;1;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018969;1;4;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018969;1;3;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018969;1;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018969;1;1;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018832;1;4;1898;1520;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;HIERBA LUISAAAAA;NULL;NULL;NULL;NULL
2500018832;1;3;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500018832;1;2;1898;1915;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
